con,lab,lib,nat,ref,oth
0.228610666056306,0.583543144884413,0.181734950789654,0.0,0.0061112382696269,0.0
0.36226148409894,0.422025912838634,0.164098939929329,0.0,0.0183510011778563,0.0332626619552414
0.309089171365765,0.431042721972666,0.170290547644079,0.0,0.0261158367580999,0.0634617222593902
0.157331735912028,0.331115485002781,0.2500748791237,0.0,0.0199820290103119,0.241495870951179
0.231135377292454,0.412338419898269,0.268887955574222,0.0,0.0210695786084278,0.0665686686266274
0.126984126984127,0.529020118685772,0.275558450330487,0.0,0.0226998600858783,0.0457374439137357
0.340576790919216,0.406834285172634,0.1581080120382,0.0,0.0325126187824356,0.0619682930875139
0.199354164688005,0.51310665780226,0.228986608414854,0.0,0.0377053851267926,0.0208471839680881
0.31308525003874,0.390321652314436,0.225798596506763,0.0,0.024616474442698,0.0461780266973634
0.180505876341339,0.351456310679612,0.377721001532959,0.0,0.0272611139499233,0.0630556974961676
0.245599981151191,0.39867587116839,0.230473811936008,0.0,0.0276135051716419,0.0976368305727681
0.262456987084953,0.477052330517943,0.152232202708138,0.0,0.0207802654511328,0.0874782142378334
0.199233716475096,0.504202199975281,0.181003584229391,0.0,0.0248733160301569,0.0906871832900754
0.424975042319545,0.341073831329485,0.163744086114849,0.0,0.0379790789530795,0.0322279612830418
0.374956734195256,0.39765855644915,0.141178865926906,0.0,0.0391122874885472,0.0470935559401404
0.0817275299824821,0.50343619458294,0.136774019673898,0.0563490994025962,0.0180568656515294,0.203656290706553
0.179126191861766,0.460897981109271,0.272080218452034,0.0,0.0139218407269797,0.0739737678499485
0.173538957502886,0.457622688361759,0.276351042279292,0.0,0.0326297675836981,0.0598575442723648
0.516092003811834,0.137659187386295,0.242159750498137,0.0,0.0642164082127696,0.0398726500909642
0.2462243185632,0.499410404099959,0.1554492267223,0.0,0.0392081273527144,0.0597079232618259
0.354944732875565,0.461271143862,0.13289231284542,0.0,0.0417643610785463,0.0091274493384692
0.282576113459947,0.4636154173098,0.162584166610742,0.0,0.0431067266179003,0.0481175760016106
0.373007367716008,0.400334896182183,0.172404554588078,0.0,0.0403661531591873,0.0138870283545434
0.0891053128861109,0.664437822516171,0.151294909998304,0.0,0.060905589068973,0.0342563655304406
0.494659474328942,0.203821108508306,0.15342459865466,0.0,0.0906707356386065,0.0574240828694848
0.484281301108486,0.132564055969471,0.308740686898056,0.0,0.0687579502089769,0.0056560058150099
0.45242082097407,0.14730647784901,0.317409817242369,0.0,0.0712132810257391,0.0116496029088125
0.539134991157784,0.165120188633932,0.226557212409667,0.0,0.0438399231491387,0.0253476846494771
0.268434637380434,0.328053039121413,0.337086897110178,0.0,0.0,0.0664254263879751
0.290547135884922,0.410711533521706,0.18656563061906,0.0,0.0343950680708964,0.0777806319034163
0.318851549096781,0.46424967201534,0.119386416389141,0.0,0.0204864264809768,0.0770259360177616
0.536106557377049,0.194856557377049,0.196618852459016,0.0,0.0509016393442623,0.0215163934426229
0.313563218390805,0.188425787106447,0.392743628185907,0.0656671664167916,0.0226486756621689,0.016951524237881
0.168904277369512,0.415017900885623,0.394808743169399,0.0,0.0019785189372526,0.0192905596382136
0.290659008464329,0.467330281568492,0.211025220245293,0.0,0.0063266539989635,0.0246588357229227
0.371737378329786,0.320176073074459,0.265845543408626,0.0,0.0164500196325611,0.0257909855545681
0.575793420076585,0.0998215681950319,0.237394494677119,0.0,0.040718538864051,0.046271978187213
0.266558586499377,0.407697187566082,0.206997016047555,0.0685134277860012,0.0212870938182843,0.0289466882827001
0.452355107166422,0.148692080114084,0.328161249813762,0.0,0.0440159206521507,0.026775642253581
0.481275147013309,0.206923995224831,0.216584869788212,0.0,0.0415395498960958,0.0536764380775522
0.415239966320516,0.326948264571054,0.178828702404341,0.0,0.0635232481990831,0.0154598185050051
0.400859437947115,0.369533901408795,0.190638962814659,0.0,0.0341577752276778,0.004809922601753
0.344854180353623,0.421006027021623,0.201119712074038,0.0,0.0266217258419263,0.0063983547087891
0.190946594448966,0.285914741952684,0.499340498975669,0.0,0.0122919765386018,0.0115061880840793
0.253785935722729,0.350447175323951,0.326136895867252,0.0,0.0269643374891272,0.04266565559694
0.358205363783524,0.341339633372708,0.228485803036269,0.0,0.0317189482434265,0.0402502515640722
0.364687216681777,0.264444078134015,0.335799060413748,0.0,0.0224594082255007,0.01261023654496
0.2350605280258,0.394406873480783,0.29402421121032,0.0,0.0267863589323963,0.0497220283507015
0.46873580308099,0.140337835047289,0.328294717713625,0.0,0.0458637921777557,0.0167678519803411
0.566986310146723,0.149520534779916,0.22087435661961,0.0,0.0325053926489118,0.0301134058048395
0.436916521402285,0.217896571760604,0.196087546000387,0.0,0.0571373232616695,0.0919620375750532
0.583249496981891,0.172451374916164,0.145665660630449,0.0,0.0404091213950368,0.0582243460764587
0.370498145415387,0.379511825469629,0.192178837793642,0.0,0.0223547242053204,0.0354564671160212
0.445312686122692,0.178010720667064,0.0977010125074449,0.0,0.0998451459201905,0.179130434782609
